AEP1,AEP2,AEP3,AEP4,AEP5,AEP6,AEP7,AEP8,AEP9,AEP10,AEP11,AEP12,AEP13,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,RPM,DIAM,POWER,CP
4518.9,5948,7502.8,9131.8,10787,12427,14019,15534,16952,18255,19432,20473,21377,15055,97753,2.48E+05,4.72E+05,7.82E+05,1.19E+06,1.72E+06,2.36E+06,3.12E+06,3.85E+06,4.32E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,18.23,110,4.50E+06,0.44
5103.1,6568,8128.1,9738.9,11360,12957,14501,15969,17340,18600,19737,20744,21615,25082,1.28E+05,3.08E+05,5.74E+05,9.41E+05,1.41E+06,1.94E+06,2.51E+06,3.09E+06,3.63E+06,4.09E+06,4.37E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,11.937,120,4.50E+06,0.44
5210.4,6733.1,8355.2,10027,11703,13347,14928,16425,17817,19089,20233,21241,22110,25082,1.28E+05,3.08E+05,5.74E+05,9.42E+05,1.42E+06,1.99E+06,2.62E+06,3.27E+06,3.88E+06,4.30E+06,4.46E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,12.732,120,4.50E+06,0.44
5279,6837.7,8497.3,10204,11912,13581,15183,16694,18095,19373,20519,21526,22391,25082,1.28E+05,3.08E+05,5.74E+05,9.43E+05,1.43E+06,2.02E+06,2.70E+06,3.40E+06,4.03E+06,4.38E+06,4.48E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,13.528,120,4.50E+06,0.44
5322.5,6904.4,8588.2,10318,12045,13731,15345,16864,18271,19552,20699,21705,22568,25082,1.28E+05,3.08E+05,5.74E+05,9.43E+05,1.43E+06,2.04E+06,2.75E+06,3.51E+06,4.12E+06,4.42E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,14.324,120,4.50E+06,0.44
5348.8,6945.2,8644.2,10388,12128,13824,15445,16970,18381,19664,20811,21816,22678,25082,1.28E+05,3.08E+05,5.74E+05,9.43E+05,1.43E+06,2.05E+06,2.79E+06,3.58E+06,4.18E+06,4.44E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,15.12,120,4.50E+06,0.44
5363.1,6967.8,8675.4,10428,12174,13876,15502,17030,18443,19727,20875,21880,22741,25082,1.28E+05,3.08E+05,5.74E+05,9.43E+05,1.43E+06,2.05E+06,2.81E+06,3.62E+06,4.22E+06,4.45E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,15.915,120,4.50E+06,0.44
5369.9,6978.5,8690.4,10447,12197,13901,15530,17060,18474,19758,20906,21911,22772,25082,1.28E+05,3.08E+05,5.74E+05,9.43E+05,1.43E+06,2.05E+06,2.82E+06,3.64E+06,4.24E+06,4.46E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,16.711,120,4.50E+06,0.44
6015.3,7678.5,9418.1,11180,12921,14604,16205,17703,19083,20334,21448,22421,23252,37292,1.62E+05,3.72E+05,6.84E+05,1.11E+06,1.66E+06,2.28E+06,2.95E+06,3.61E+06,4.15E+06,4.42E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,11.018,130,4.50E+06,0.44
6114.9,7822.7,9606.1,11408,13181,14890,16509,18020,19407,20660,21773,22742,23567,37292,1.62E+05,3.72E+05,6.84E+05,1.12E+06,1.68E+06,2.34E+06,3.07E+06,3.79E+06,4.28E+06,4.46E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,11.753,130,4.50E+06,0.44
6176.8,7912.4,9723.1,11549,13342,15066,16696,18213,19604,20858,21970,22936,23757,37292,1.62E+05,3.72E+05,6.84E+05,1.12E+06,1.68E+06,2.38E+06,3.16E+06,3.90E+06,4.35E+06,4.48E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,12.488,130,4.50E+06,0.44
6213.6,7966.4,9793.8,11634,13439,15173,16810,18331,19724,20979,22090,23055,23873,37292,1.62E+05,3.72E+05,6.84E+05,1.12E+06,1.69E+06,2.40E+06,3.22E+06,3.98E+06,4.38E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,13.222,130,4.50E+06,0.44
6233.3,7995.5,9832.2,11681,13493,15232,16872,18396,19790,21045,22156,23120,23937,37292,1.62E+05,3.72E+05,6.84E+05,1.12E+06,1.69E+06,2.41E+06,3.26E+06,4.02E+06,4.40E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,13.957,130,4.50E+06,0.44
6242.1,8008.8,9849.9,11703,13518,15259,16902,18427,19821,21077,22188,23151,23968,37292,1.62E+05,3.72E+05,6.84E+05,1.12E+06,1.69E+06,2.41E+06,3.28E+06,4.04E+06,4.41E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,14.691,130,4.50E+06,0.44
6245.5,8014,9856.8,11711,13528,15270,16913,18439,19834,21089,22200,23163,23980,37292,1.62E+05,3.72E+05,6.84E+05,1.12E+06,1.69E+06,2.42E+06,3.28E+06,4.05E+06,4.41E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,15.426,130,4.50E+06,0.44
6948.2,8782.5,10664,12536,14351,16080,17701,19198,20561,21784,22861,23791,24575,51435,1.98E+05,4.42E+05,8.03E+05,1.30E+06,1.93E+06,2.65E+06,3.41E+06,4.07E+06,4.41E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,10.231,140,4.50E+06,0.44
7036.7,8904.9,10818,12715,14551,16294,17924,19427,20792,22013,23087,24012,24790,51435,1.98E+05,4.42E+05,8.03E+05,1.30E+06,1.95E+06,2.72E+06,3.54E+06,4.18E+06,4.44E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,10.913,140,4.50E+06,0.44
7089.2,8978.1,10910,12823,14672,16424,18060,19565,20931,22151,23223,24145,24920,51435,1.98E+05,4.42E+05,8.03E+05,1.30E+06,1.96E+06,2.77E+06,3.62E+06,4.24E+06,4.46E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,11.596,140,4.50E+06,0.44
7117,9017.1,10960,12881,14737,16494,18133,19640,21006,22226,23297,24218,24990,51435,1.98E+05,4.42E+05,8.03E+05,1.30E+06,1.96E+06,2.79E+06,3.67E+06,4.28E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,12.278,140,4.50E+06,0.44
7129.4,9034.7,10982,12908,14766,16526,18166,19674,21041,22261,23331,24251,25023,51435,1.98E+05,4.42E+05,8.03E+05,1.30E+06,1.96E+06,2.80E+06,3.70E+06,4.29E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,12.96,140,4.50E+06,0.44
7134,9041.5,10991,12918,14778,16539,18180,19688,21055,22275,23345,24265,25036,51435,1.98E+05,4.42E+05,8.03E+05,1.30E+06,1.97E+06,2.80E+06,3.71E+06,4.30E+06,4.48E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,13.642,140,4.50E+06,0.44
7134.8,9042.5,10992,12920,14780,16541,18182,19690,21057,22277,23347,24267,25038,51435,1.98E+05,4.42E+05,8.03E+05,1.30E+06,1.97E+06,2.80E+06,3.71E+06,4.30E+06,4.48E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,14.324,140,4.50E+06,0.44
7886.3,9864.9,11857,13804,15665,17412,19030,20510,21844,23029,24063,24947,25684,67261,2.37E+05,5.17E+05,9.31E+05,1.50E+06,2.22E+06,3.05E+06,3.84E+06,4.34E+06,4.48E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,9.5493,150,4.50E+06,0.44
7961.7,9965.5,11980,13944,15817,17573,19195,20676,22010,23192,24223,25103,25835,67261,2.37E+05,5.17E+05,9.31E+05,1.50E+06,2.25E+06,3.12E+06,3.94E+06,4.38E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,10.186,150,4.50E+06,0.44
8002.3,10020,12046,14020,15900,17661,19286,20768,22101,23282,24311,25189,25918,67261,2.37E+05,5.17E+05,9.31E+05,1.50E+06,2.26E+06,3.17E+06,4.00E+06,4.41E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,10.823,150,4.50E+06,0.44
8020.6,10045,12077,14055,15939,17701,19328,20810,22143,23324,24352,25229,25957,67261,2.37E+05,5.17E+05,9.31E+05,1.50E+06,2.26E+06,3.19E+06,4.03E+06,4.42E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,11.459,150,4.50E+06,0.44
8027.4,10054,12088,14069,15954,17717,19345,20827,22160,23341,24369,25245,25972,67261,2.37E+05,5.17E+05,9.31E+05,1.50E+06,2.26E+06,3.19E+06,4.04E+06,4.42E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,12.096,150,4.50E+06,0.44
8029,10056,12091,14072,15957,17721,19349,20831,22164,23345,24373,25249,25976,67261,2.37E+05,5.17E+05,9.31E+05,1.50E+06,2.26E+06,3.20E+06,4.04E+06,4.42E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,12.732,150,4.50E+06,0.44
8029.1,10056,12091,14072,15957,17721,19349,20831,22164,23345,24373,25249,25976,67261,2.37E+05,5.17E+05,9.31E+05,1.50E+06,2.26E+06,3.20E+06,4.04E+06,4.42E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,13.369,150,4.50E+06,0.44
8817.8,10915,12991,14989,16871,18619,20221,21672,22970,24114,25104,25943,26634,84573,2.78E+05,5.96E+05,1.07E+06,1.72E+06,2.54E+06,3.44E+06,4.16E+06,4.45E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,8.9525,160,4.50E+06,0.44
8878.6,10994,13085,15093,16983,18735,20339,21790,23087,24228,25215,26050,26738,84573,2.78E+05,5.96E+05,1.07E+06,1.72E+06,2.56E+06,3.51E+06,4.22E+06,4.46E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,9.5493,160,4.50E+06,0.44
8906.7,11031,13128,15142,17036,18790,20395,21846,23142,24282,25267,26101,26786,84573,2.78E+05,5.96E+05,1.07E+06,1.72E+06,2.57E+06,3.55E+06,4.25E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,10.146,160,4.50E+06,0.44
8917.1,11044,13144,15160,17056,18811,20416,21867,23163,24303,25288,26121,26805,84573,2.78E+05,5.96E+05,1.07E+06,1.72E+06,2.58E+06,3.56E+06,4.26E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,10.743,160,4.50E+06,0.44
8919.4,11047,13148,15164,17060,18816,20421,21872,23168,24307,25292,26125,26810,84573,2.78E+05,5.96E+05,1.07E+06,1.72E+06,2.58E+06,3.57E+06,4.26E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,11.34,160,4.50E+06,0.44
8919.4,11047,13148,15164,17060,18816,20421,21872,23168,24307,25292,26125,26810,84573,2.78E+05,5.96E+05,1.07E+06,1.72E+06,2.58E+06,3.57E+06,4.26E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,11.937,160,4.50E+06,0.44
8919.4,11047,13148,15164,17060,18816,20421,21872,23168,24307,25292,26125,26810,84573,2.78E+05,5.96E+05,1.07E+06,1.72E+06,2.58E+06,3.57E+06,4.26E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,12.533,160,4.50E+06,0.44
4340.1,5616.9,6993.3,8435,9909.2,11386,12836,14237,15565,16803,17935,18951,19843,16212,1.01E+05,2.55E+05,4.84E+05,8.00E+05,1.20E+06,1.66E+06,2.15E+06,2.65E+06,3.12E+06,3.55E+06,3.94E+06,4.25E+06,4.42E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,13.022,110,4.50E+06,0.45
4445.4,5787.5,7239.9,8762.3,10316,11865,13380,14833,16204,17474,18628,19658,20557,16212,1.01E+05,2.55E+05,4.84E+05,8.01E+05,1.21E+06,1.71E+06,2.24E+06,2.81E+06,3.37E+06,3.88E+06,4.26E+06,4.44E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,13.89,110,4.50E+06,0.45
4517.3,5903.4,7405.6,8978.8,10580,12172,13723,15205,16597,17882,19046,20080,20981,16212,1.01E+05,2.55E+05,4.84E+05,8.01E+05,1.22E+06,1.73E+06,2.31E+06,2.93E+06,3.56E+06,4.09E+06,4.39E+06,4.48E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,14.758,110,4.50E+06,0.45
4564.1,5978.8,7512.6,9117.3,10748,12365,13936,15434,16837,18130,19298,20334,21233,16212,1.01E+05,2.55E+05,4.84E+05,8.01E+05,1.22E+06,1.75E+06,2.36E+06,3.03E+06,3.70E+06,4.21E+06,4.44E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,15.626,110,4.50E+06,0.45
4594.3,6027.8,7582.5,9207.9,10857,12491,14075,15583,16994,18291,19461,20498,21397,16212,1.01E+05,2.55E+05,4.84E+05,8.01E+05,1.22E+06,1.75E+06,2.39E+06,3.10E+06,3.80E+06,4.28E+06,4.46E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,16.494,110,4.50E+06,0.45
4612.7,6058.2,7626.2,9264.9,10927,12570,14163,15678,17093,18393,19566,20603,21501,16212,1.01E+05,2.55E+05,4.84E+05,8.01E+05,1.22E+06,1.76E+06,2.41E+06,3.15E+06,3.87E+06,4.32E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,17.362,110,4.50E+06,0.45
4622.9,6075.4,7651.1,9297.6,10966,12616,14214,15733,17151,18453,19626,20664,21562,16212,1.01E+05,2.55E+05,4.84E+05,8.01E+05,1.22E+06,1.76E+06,2.42E+06,3.18E+06,3.91E+06,4.34E+06,4.48E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,18.23,110,4.50E+06,0.45
5224.8,6717.9,8304.5,9938.6,11579,13191,14745,16219,17594,18855,19990,20993,21860,26617,1.33E+05,3.16E+05,5.88E+05,9.64E+05,1.44E+06,1.98E+06,2.57E+06,3.16E+06,3.71E+06,4.16E+06,4.40E+06,4.48E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,11.937,120,4.50E+06,0.45
5331.5,6880.6,8526.6,10218,11910,13565,15154,16654,18046,19318,20458,21461,22324,26617,1.33E+05,3.16E+05,5.88E+05,9.65E+05,1.46E+06,2.04E+06,2.68E+06,3.34E+06,3.95E+06,4.34E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,12.732,120,4.50E+06,0.45
5399.3,6983.3,8665.2,10390,12111,13790,15397,16910,18311,19587,20729,21730,22590,26617,1.33E+05,3.16E+05,5.88E+05,9.65E+05,1.46E+06,2.07E+06,2.76E+06,3.48E+06,4.09E+06,4.40E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,13.528,120,4.50E+06,0.45
5442.1,7048.5,8753.5,10500,12240,13934,15552,17073,18479,19757,20900,21900,22758,26617,1.33E+05,3.16E+05,5.88E+05,9.65E+05,1.46E+06,2.09E+06,2.82E+06,3.58E+06,4.17E+06,4.44E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,14.324,120,4.50E+06,0.45
5467.5,7087.8,8807.1,10567,12318,14021,15647,17173,18582,19862,21004,22004,22861,26617,1.33E+05,3.16E+05,5.88E+05,9.65E+05,1.46E+06,2.10E+06,2.85E+06,3.65E+06,4.23E+06,4.45E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,15.12,120,4.50E+06,0.45
5481.2,7109,8836.3,10604,12361,14070,15700,17228,18639,19920,21063,22063,22918,26617,1.33E+05,3.16E+05,5.88E+05,9.65E+05,1.46E+06,2.10E+06,2.87E+06,3.69E+06,4.26E+06,4.46E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,15.915,120,4.50E+06,0.45
5487.5,7119,8850.2,10621,12382,14093,15725,17255,18667,19949,21091,22091,22946,26617,1.33E+05,3.16E+05,5.88E+05,9.65E+05,1.46E+06,2.10E+06,2.88E+06,3.71E+06,4.27E+06,4.46E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,16.711,120,4.50E+06,0.45
6151.5,7841.5,9604.2,11385,13139,14831,16437,17936,19315,20562,21672,22639,23463,39239,1.67E+05,3.82E+05,7.01E+05,1.14E+06,1.70E+06,2.34E+06,3.02E+06,3.69E+06,4.21E+06,4.44E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,11.018,130,4.50E+06,0.45
6249.6,7982.4,9786.9,11605,13389,15105,16727,18237,19622,20871,21979,22942,23760,39239,1.67E+05,3.82E+05,7.01E+05,1.14E+06,1.72E+06,2.40E+06,3.14E+06,3.85E+06,4.32E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,11.753,130,4.50E+06,0.45
6310.2,8070,9900.2,11741,13543,15273,16905,18422,19809,21059,22166,23126,23940,39239,1.67E+05,3.82E+05,7.01E+05,1.14E+06,1.72E+06,2.44E+06,3.23E+06,3.96E+06,4.37E+06,4.48E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,12.488,130,4.50E+06,0.45
6345.7,8121.6,9967.6,11822,13636,15374,17012,18532,19922,21172,22278,23236,24048,39239,1.67E+05,3.82E+05,7.01E+05,1.14E+06,1.73E+06,2.46E+06,3.29E+06,4.03E+06,4.40E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,13.222,130,4.50E+06,0.45
6364.3,8149,10004,11865,13685,15429,17070,18592,19983,21233,22338,23296,24106,39239,1.67E+05,3.82E+05,7.01E+05,1.14E+06,1.73E+06,2.47E+06,3.33E+06,4.07E+06,4.42E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,13.957,130,4.50E+06,0.45
6372.7,8161.4,10020,11885,13708,15454,17097,18620,20011,21262,22367,23324,24134,39239,1.67E+05,3.82E+05,7.01E+05,1.14E+06,1.73E+06,2.47E+06,3.34E+06,4.09E+06,4.42E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,14.691,130,4.50E+06,0.45
6375.4,8165.6,10025,11892,13716,15463,17106,18630,20021,21272,22377,23334,24144,39239,1.67E+05,3.82E+05,7.01E+05,1.14E+06,1.73E+06,2.47E+06,3.35E+06,4.10E+06,4.43E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,15.426,130,4.50E+06,0.45
7096.5,8955.4,10857,12742,14566,16300,17921,19416,20776,21993,23063,23986,24763,53817,2.04E+05,4.53E+05,8.23E+05,1.33E+06,1.98E+06,2.71E+06,3.48E+06,4.12E+06,4.42E+06,4.49E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,10.231,140,4.50E+06,0.45
7183.1,9074.4,11005,12915,14758,16505,18135,19634,20995,22210,23277,24195,24966,53817,2.04E+05,4.53E+05,8.23E+05,1.33E+06,2.00E+06,2.79E+06,3.61E+06,4.22E+06,4.45E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,10.913,140,4.50E+06,0.45
7233.8,9144.7,11093,13018,14872,16627,18262,19764,21125,22340,23405,24320,25087,53817,2.04E+05,4.53E+05,8.23E+05,1.33E+06,2.01E+06,2.83E+06,3.69E+06,4.28E+06,4.47E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,11.596,140,4.50E+06,0.45
7260.1,9181.4,11140,13072,14933,16692,18330,19833,21195,22409,23473,24387,25152,53817,2.04E+05,4.53E+05,8.23E+05,1.33E+06,2.01E+06,2.85E+06,3.74E+06,4.31E+06,4.48E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,12.278,140,4.50E+06,0.45
7271.4,9197.3,11160,13096,14959,16721,18360,19864,21226,22440,23503,24416,25181,53817,2.04E+05,4.53E+05,8.23E+05,1.33E+06,2.01E+06,2.86E+06,3.76E+06,4.32E+06,4.48E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,12.96,140,4.50E+06,0.45
7275.3,9202.9,11167,13104,14969,16731,18370,19875,21237,22451,23514,24427,25192,53817,2.04E+05,4.53E+05,8.23E+05,1.33E+06,2.01E+06,2.86E+06,3.77E+06,4.33E+06,4.48E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,4.50E+06,13.642,140,4.50E+06,0.45
